,excercise_name,utility,mechanics,force,preparation,execution,comments,target_muscles,synergist_muscles,stabalizer_muscles,dynamic_stabilizer_muscles
153,Incline Twisting Sit-up,['Basic'],['Compound'],['Pull'],Hook feet under foot or ankle brace and lie supine on incline bench with hips and knees bent. Place hands behind neck.,Flex and twist waist to one direction while raising torso from bench by bending hips. Return until back of shoulders contact padded incline board. Repeat to opposite side alternating twists.,"Certain individuals may need to keep their neck in neutral position with space between their chin and sternum. If no knee support is built in to incline board, ball can be placed under legs. If upper back does not come completely down at end of movement, abdominal muscles may only be isometrically involved in exercise. Pectineus, Adductor Longus, and Brevis do not assist in hip flexion since hips are already initially bent. Knee flexors may be involved as stabilizers if incline is steep and no calf support is used. See Spot Reduction Myth.",['Obliques'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Rectus Femoris', 'Sartorius', 'Rectus Abdominis']",['Tibialis Anterior'],[]
154,Incline Twisting Sit-up (arms crossed),['Basic'],['Compound'],['Pull'],Hook feet under foot or ankle brace and lie supine on incline bench with hips and knees bent. Cross arms on chest.,Flex and twist waist to one direction while raising torso from bench by bending hips. Raise crossed arm over opposite knees at top. Return until back of shoulders contact padded incline board. Repeat to opposite side alternating twists.,"Certain individuals may need to keep their neck in neutral position with space between their chin and sternum. If no knee support is built in to incline board, ball can be placed under legs. If upper back does not come completely down at end of movement, abdominal muscles may only be isometrically involved in exercise. Pectineus, Adductor Longus, and Brevis do not assist in hip flexion since hips are already initially bent. Knee flexors may be involved as stabilizers if incline is steep and no calf support is used. See Spot Reduction Myth.",['Obliques'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Rectus Femoris', 'Sartorius', 'Rectus Abdominis']",['Tibialis Anterior'],[]
155,Twisting Sit-up,['Basic'],['Compound'],['Pull'],"Place feet under foot bar or low overhanging stationary object. Lie supine on floor, mat, or sit-up bench with hips and knees bent. Place hands behind neck.",Flex and twist waist to one direction while raising torso from bench by bending hips. Return until back of shoulders contact floor or mat. Repeat to opposite side alternating twists.,"Feet can be held down by partner instead of foot bar. Certain individuals may need to keep their neck in neutral position with space between their chin and sternum. If upper back does not come completely down at end of movement, abdominal muscles may only be isometrically involved in exercise. Pectineus, Adductor Longus, and Brevis do not assist in hip flexion since hips are already initially bent. See Spot Reduction Myth.",['Obliques'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Rectus Femoris', 'Sartorius', 'Rectus Abdominis']",['Tibialis Anterior'],[]
156,Twisting Sit-up (arms crossed),['Basic'],['Compound'],['Pull'],"Place feet under foot bar or low overhanging stationary object. Lie supine on floor, mat, or sit-up bench with hips and knees bent. Cross arms on chest.",Flex and twist waist to one direction while raising torso from bench by bending hips. Return until back of shoulders contact floor or mat. Repeat to opposite side alternating twists.,"If upper back does not come completely down at end of movement, abdominal muscles may only be isometrically involved in exercise. Pectineus, Adductor Longus, and Brevis do not assist in hip flexion since hips are already initially bent. See Spot Reduction Myth.",['Obliques'],"['Iliopsoas', 'Tensor Fasciae Latae', 'Rectus Femoris', 'Sartorius', 'Rectus Abdominis']",['Tibialis Anterior'],[]
157,Incline Twisting Crunch,['Auxiliary'],['Isolated'],['Pull'],Hook feet under foot bar and lie supine on incline bench with hips bent. Place hands behind neck.,Flex and twist waist to raise upper torso from bench to one side. Return until back of shoulders contact padded incline board. Repeat to opposite side alternating twists.,"Certain individuals may need to keep their neck in neutral position with space between their chin and sternum. If no knee support is built in to incline board, ball can be placed under legs. Hip and knee flexors may be involved as stabilizers if incline is steep and no calf support is used. See Spot Reduction Myth.",['Obliques'],"['Rectus Abdominis', 'Psoas Major']",['Tibialis Anterior'],[]
158,Incline Twisting Crunch (arms crossed),['Auxiliary'],['Isolated'],['Pull'],Hook feet under foot bar and lie supine on incline bench with hips bent. Cross arms on chest.,Flex and twist waist to raise upper torso from bench to one side. Return until back of shoulders contact padded incline board. Repeat to opposite side alternating twists.,"If no knee support is built in to incline board, ball can be placed under legs. Hip and knee flexors may be involved as stabilizers if incline is steep and no calf support is used. See Spot Reduction Myth.",['Obliques'],"['Rectus Abdominis', 'Psoas Major']",['Tibialis Anterior'],[]
159,Side Crunch,['Auxiliary'],['Isolated'],['Pull'],"Lie upper back supine on floor or mat. With both legs together, knees and hips bent, position outside of leg down to side. Place one hand base on of neck or place arms across upper chest.","Flex waist, raising upper torso off mat or floor. Return until back of shoulders return to mat or floor. Repeat and continue with movement in opposite position.",Certain individuals may need to keep their neck in neutral position with space between their chin and sternum. See Spot Reduction Myth.,['Obliques'],['Rectus Abdominis'],['No significant stabilizers'],[]
160,Side Crunch (on stability ball),['Auxiliary'],['Isolated'],['Pull'],Sit on exercise ball. Walk forward on ball and lie back on ball with shoulders and head hanging off. Switch position of feet by positioning bent leg under extended leg so waist is twisted with hip positioned sideways. Gently hyperextend back to contour of ball. Place hands behind neck or cross arms across chest.,Flex waist to raise upper torso. Return to original position and repeat. Position legs in opposite position and continue.,"Certain individuals may need to keep their neck in neutral position with space between their chin and sternum. Some individuals may experience low back discomfort if hips are not bent, so they must use smaller ball size or lower their hip position on ball. Also see Spot Reduction Myth and Arm Position During Waist Exercises.",['Obliques'],['Rectus Abdominis'],['No significant stabilizers'],[]
161,Twisting Crunch,['Auxiliary'],['Isolated'],['Pull'],Lie supine on mat with lower legs on bench. Place hands behind neck or head.,Flex and twist waist to raise upper torso from mat to one side. Return until back of shoulders contact mat. Repeat to opposite side alternating twists.,"Leg elevation keeps pelvis tilted back keeping low back on mat. Certain individuals may need to keep their neck in neutral position with space between their chin and sternum, particularly with their hands are behind their heads. See Spot Reduction Myth.",['Obliques'],"['Rectus Abdominis', 'Psoas Major']",[],[]
162,Twisting Crunch (arms crossed),['Auxiliary'],['Isolated'],['Pull'],Lie supine on mat with lower legs on bench. Cross arms on chest.,Flex and twist waist to raise upper torso from mat to one side. Return until back of shoulders contact mat. Repeat to opposite side alternating twists.,Leg elevation keeps pelvis tilted back keeping low back on mat. See Spot Reduction Myth.,['Obliques'],"['Rectus Abdominis', 'Psoas Major']",[],[]
163,Twisting Crunch (on stability ball),['Auxiliary'],['Isolated'],['Pull'],"Sit on exercise ball. Walk forward on ball and lie back on ball with shoulders and head hanging off, and knees and hips bent. Gently hyperextend back to contour of ball. Hold plate behind neck or on chest with both hands or use no weight.",Flex waist to raise upper torso. Return to original position. Repeat.,"Certain individuals may need to keep their neck in neutral position with space between their chin and sternum. Some individuals may experience low back discomfort if hips are not bent, so they must use smaller ball size or lower their hip position on ball. Also Spot Reduction Myth.",['Obliques'],['Rectus Abdominis'],['No significant stabilizers'],[]
164,Hanging Windshield Wiper,['Auxiliary'],['Isolated'],['Pull'],"Grasp and hang from high bar with shoulder width overhand grip. With arms straight, raise hips and position legs vertically by extending shoulders and flexing hips.",Turn legs to one side by rotating waist until stretch is felt through waist. Rotate legs to opposite side in same manner. Continue by rotating from side to side.,"Alternative easier mount involves raising hips with knees bent, then extending legs upward. Arms and legs may bend slightly throughout movement. Knees may bend more during movement if hamstrings are somewhat tight. Although some movement occurs through shoulders and scapula, engaged musculature is classified as stabilizer since movement is relatively limited. Rectus Femoris enters active insufficiency so it's not significantly involved as hip flexor stabilizer. See Spot Reduction Myth.",['Obliques'],"['Psoas major', 'Quadratus lumborum', 'Iliocastalis lumborum', 'Iliocastalis thoracis']","['Rectus abdominis', 'Iliopsoas', 'Tensor Fasciae Latae', 'Sartorius', 'Pectineus', 'Adductor Longus', 'Adductor Brevis', 'Latissimus Dorsi', 'Teres Major', 'Deltoid, Posterior', 'Triceps, Long Head', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Trapezius, Middle', 'Trapezius, Lower', 'Rhomboids', 'Adductors, Hip']",[]
165,Suspended Pendulum,['Auxiliary'],['Isolated'],['Pull'],"Sit on floor facing suspension trainer loops in low position. Place right foot in left lower loop. Cross left leg over right leg placed in right lower loop. Turn body to right and place hands on floor shoulder width apart. Turn body to kneel on hands and knees. Reposition hands (shoulder width or slightly wider) at desired distance from suspension trainer so that body is square with suspension trainer straps. With arms straight, raise knees from ground, so body is supported by arms and suspension trainer.",Move both legs to one side then to opposite side by moving through waist and hips. Continue swinging legs side to side.,Keep arms straight with shoulders positioned above hands. Hips abduct and adduct slightly as waist rotates and laterally flexes as it remains somewhat flexed. Dismount by removing straps while kneeling or after sitting on one side of hip before rotating body to seated position. See Suspended Prone Feet Mount/Dismount. This exercise can be performed on TRXⓇ style suspension trainer. See Spot Reduction Myth.,[],[],"['Rectus Abdominis', 'Psoas major', 'Rectus Femoris', 'Quadriceps', 'Pectoralis Major, Sternal', 'Pectoralis Major, Clavicular', 'Pectoralis Minor', 'Serratus Anterior', 'Triceps']",[]
